id_turno,dni_personal,numero_cabina,fecha,turno
TURNO00009256,94389348,C0056,2025-07-01,noche
TURNO00009257,29190163,C0057,2025-07-01,noche
TURNO00009258,27906470,C0058,2025-07-01,noche
TURNO00009259,42059525,C0059,2025-07-01,noche
TURNO00009260,86688161,C0060,2025-07-01,noche
TURNO00009261,48171111,C0061,2025-07-01,noche
TURNO00009262,26316540,C0062,2025-07-01,noche
TURNO00009263,35632986,C0063,2025-07-01,noche
TURNO00009264,21527813,C0064,2025-07-01,noche
TURNO00009265,75380085,C0065,2025-07-01,noche
TURNO00009266,11725702,C0066,2025-07-01,noche
TURNO00009267,42059525,C0067,2025-07-01,noche
TURNO00009268,29366327,C0068,2025-07-01,noche
TURNO00009269,92846944,C0069,2025-07-01,noche
TURNO00009270,14086794,C0070,2025-07-01,noche
TURNO00009271,18612860,C0071,2025-07-01,noche
TURNO00009272,75252328,C0072,2025-07-01,noche
TURNO00009273,10594248,C0073,2025-07-01,noche
TURNO00009274,64379749,C0074,2025-07-01,noche
TURNO00009275,18774752,C0075,2025-07-01,noche
TURNO00009276,90075903,C0076,2025-07-01,noche
TURNO00009277,23058806,C0077,2025-07-01,noche
TURNO00009278,72903206,C0078,2025-07-01,noche
TURNO00009279,68162321,C0079,2025-07-01,noche
TURNO00009280,51309559,C0080,2025-07-01,noche
TURNO00009281,30993550,C0081,2025-07-01,noche
TURNO00009282,46628786,C0082,2025-07-01,noche
TURNO00009283,90652482,C0083,2025-07-01,noche
TURNO00009284,99834337,C0084,2025-07-01,noche
TURNO00009285,77117496,C0085,2025-07-01,noche
TURNO00009286,20649533,C0086,2025-07-01,noche
TURNO00009287,42059525,C0087,2025-07-01,noche
TURNO00009288,48876368,C0088,2025-07-01,noche
TURNO00009289,19113333,C0089,2025-07-01,noche
TURNO00009290,50312202,C0090,2025-07-01,noche
TURNO00009291,77117496,C0091,2025-07-01,noche
TURNO00009292,89902009,C0092,2025-07-01,noche
TURNO00009293,74038931,C0093,2025-07-01,noche
TURNO00009294,30108651,C0094,2025-07-01,noche
TURNO00009295,87666415,C0095,2025-07-01,noche
TURNO00009296,35858010,C0096,2025-07-01,noche
TURNO00009297,11725702,C0097,2025-07-01,noche
TURNO00009298,55958605,C0098,2025-07-01,noche
TURNO00009299,74816364,C0099,2025-07-01,noche
TURNO00009300,71651387,C0100,2025-07-01,noche
TURNO00009301,90652482,C0001,2025-07-02,mañana
TURNO00009302,61554462,C0002,2025-07-02,mañana
TURNO00009303,54208981,C0003,2025-07-02,mañana
TURNO00009304,77758003,C0004,2025-07-02,mañana
TURNO00009305,33372686,C0005,2025-07-02,mañana
TURNO00009306,94376961,C0006,2025-07-02,mañana
TURNO00009307,77237994,C0007,2025-07-02,mañana
TURNO00009308,92106844,C0008,2025-07-02,mañana
TURNO00009309,93191124,C0009,2025-07-02,mañana
TURNO00009310,79050668,C0010,2025-07-02,mañana
TURNO00009311,59487186,C0011,2025-07-02,mañana
TURNO00009312,88115177,C0012,2025-07-02,mañana
TURNO00009313,18035832,C0013,2025-07-02,mañana
TURNO00009314,26567813,C0014,2025-07-02,mañana
TURNO00009315,19320316,C0015,2025-07-02,mañana
TURNO00009316,59789448,C0016,2025-07-02,mañana
TURNO00009317,92548464,C0017,2025-07-02,mañana
TURNO00009318,93611531,C0018,2025-07-02,mañana
TURNO00009319,59087538,C0019,2025-07-02,mañana
TURNO00009320,80323940,C0020,2025-07-02,mañana
TURNO00009321,18014303,C0021,2025-07-02,mañana
TURNO00009322,41223019,C0022,2025-07-02,mañana
TURNO00009323,86055139,C0023,2025-07-02,mañana
TURNO00009324,47314637,C0024,2025-07-02,mañana
TURNO00009325,19133337,C0025,2025-07-02,mañana
TURNO00009326,37153417,C0026,2025-07-02,mañana
TURNO00009327,94910509,C0027,2025-07-02,mañana
TURNO00009328,82623986,C0028,2025-07-02,mañana
TURNO00009329,48153605,C0029,2025-07-02,mañana
TURNO00009330,99126444,C0030,2025-07-02,mañana
TURNO00009331,42807943,C0031,2025-07-02,mañana
TURNO00009332,88891590,C0032,2025-07-02,mañana
TURNO00009333,45083005,C0033,2025-07-02,mañana
TURNO00009334,91075873,C0034,2025-07-02,mañana
TURNO00009335,63872581,C0035,2025-07-02,mañana
TURNO00009336,83276584,C0036,2025-07-02,mañana
TURNO00009337,55280909,C0037,2025-07-02,mañana
TURNO00009338,32155252,C0038,2025-07-02,mañana
TURNO00009339,73495065,C0039,2025-07-02,mañana
TURNO00009340,33447263,C0040,2025-07-02,mañana
TURNO00009341,23035835,C0041,2025-07-02,mañana
TURNO00009342,93387561,C0042,2025-07-02,mañana
TURNO00009343,24038295,C0043,2025-07-02,mañana
TURNO00009344,60731253,C0044,2025-07-02,mañana
TURNO00009345,24254988,C0045,2025-07-02,mañana
TURNO00009346,88115177,C0046,2025-07-02,mañana
TURNO00009347,44200105,C0047,2025-07-02,mañana
TURNO00009348,85962993,C0048,2025-07-02,mañana
TURNO00009349,10912608,C0049,2025-07-02,mañana
TURNO00009350,77449071,C0050,2025-07-02,mañana
TURNO00009351,57386360,C0051,2025-07-02,mañana
TURNO00009352,50944706,C0052,2025-07-02,mañana
TURNO00009353,42006915,C0053,2025-07-02,mañana
TURNO00009354,99834337,C0054,2025-07-02,mañana
TURNO00009355,59859887,C0055,2025-07-02,mañana
TURNO00009356,28965254,C0056,2025-07-02,mañana
TURNO00009357,31604309,C0057,2025-07-02,mañana
TURNO00009358,33537439,C0058,2025-07-02,mañana
TURNO00009359,90094850,C0059,2025-07-02,mañana
TURNO00009360,75051983,C0060,2025-07-02,mañana
TURNO00009361,25968277,C0061,2025-07-02,mañana
TURNO00009362,61554462,C0062,2025-07-02,mañana
TURNO00009363,89519052,C0063,2025-07-02,mañana
TURNO00009364,91327660,C0064,2025-07-02,mañana
TURNO00009365,34366832,C0065,2025-07-02,mañana
TURNO00009366,60965801,C0066,2025-07-02,mañana
TURNO00009367,16498604,C0067,2025-07-02,mañana
TURNO00009368,51309559,C0068,2025-07-02,mañana
TURNO00009369,55896683,C0069,2025-07-02,mañana
TURNO00009370,20190243,C0070,2025-07-02,mañana
TURNO00009371,75575041,C0071,2025-07-02,mañana
TURNO00009372,20190243,C0072,2025-07-02,mañana
TURNO00009373,42883002,C0073,2025-07-02,mañana
TURNO00009374,60731253,C0074,2025-07-02,mañana
TURNO00009375,58308885,C0075,2025-07-02,mañana
TURNO00009376,77117496,C0076,2025-07-02,mañana
TURNO00009377,98170095,C0077,2025-07-02,mañana
TURNO00009378,40812113,C0078,2025-07-02,mañana
TURNO00009379,35858010,C0079,2025-07-02,mañana
TURNO00009380,86055139,C0080,2025-07-02,mañana
TURNO00009381,86055139,C0081,2025-07-02,mañana
TURNO00009382,93184499,C0082,2025-07-02,mañana
TURNO00009383,23238077,C0083,2025-07-02,mañana
TURNO00009384,23582179,C0084,2025-07-02,mañana
TURNO00009385,46172675,C0085,2025-07-02,mañana
TURNO00009386,42006915,C0086,2025-07-02,mañana
TURNO00009387,34348829,C0087,2025-07-02,mañana
TURNO00009388,75260928,C0088,2025-07-02,mañana
TURNO00009389,51309559,C0089,2025-07-02,mañana
TURNO00009390,68714848,C0090,2025-07-02,mañana
TURNO00009391,30379923,C0091,2025-07-02,mañana
TURNO00009392,92846944,C0092,2025-07-02,mañana
TURNO00009393,94246836,C0093,2025-07-02,mañana
TURNO00009394,48805980,C0094,2025-07-02,mañana
TURNO00009395,21849608,C0095,2025-07-02,mañana
TURNO00009396,69686691,C0096,2025-07-02,mañana
TURNO00009397,85478877,C0097,2025-07-02,mañana
TURNO00009398,77199141,C0098,2025-07-02,mañana
TURNO00009399,69686691,C0099,2025-07-02,mañana
TURNO00009400,77139401,C0100,2025-07-02,mañana
TURNO00009401,66850074,C0001,2025-07-02,tarde
TURNO00009402,27111474,C0002,2025-07-02,tarde
TURNO00009403,25549477,C0003,2025-07-02,tarde
TURNO00009404,93017107,C0004,2025-07-02,tarde
TURNO00009405,92548464,C0005,2025-07-02,tarde
TURNO00009406,57386360,C0006,2025-07-02,tarde
TURNO00009407,65168364,C0007,2025-07-02,tarde
TURNO00009408,41223019,C0008,2025-07-02,tarde
TURNO00009409,22761024,C0009,2025-07-02,tarde
TURNO00009410,39333353,C0010,2025-07-02,tarde
TURNO00009411,99834337,C0011,2025-07-02,tarde
TURNO00009412,22761024,C0012,2025-07-02,tarde
TURNO00009413,19320316,C0013,2025-07-02,tarde
TURNO00009414,22048201,C0014,2025-07-02,tarde
TURNO00009415,86136948,C0015,2025-07-02,tarde
TURNO00009416,10797450,C0016,2025-07-02,tarde
TURNO00009417,89066757,C0017,2025-07-02,tarde
TURNO00009418,60364805,C0018,2025-07-02,tarde
TURNO00009419,37099007,C0019,2025-07-02,tarde
TURNO00009420,16898509,C0020,2025-07-02,tarde
TURNO00009421,31118171,C0021,2025-07-02,tarde
TURNO00009422,12856180,C0022,2025-07-02,tarde
TURNO00009423,61373608,C0023,2025-07-02,tarde
TURNO00009424,39308357,C0024,2025-07-02,tarde
TURNO00009425,39276848,C0025,2025-07-02,tarde
TURNO00009426,46893983,C0026,2025-07-02,tarde
TURNO00009427,18014303,C0027,2025-07-02,tarde
TURNO00009428,24511666,C0028,2025-07-02,tarde
TURNO00009429,21912443,C0029,2025-07-02,tarde
TURNO00009430,70511967,C0030,2025-07-02,tarde
TURNO00009431,10797450,C0031,2025-07-02,tarde
TURNO00009432,54958424,C0032,2025-07-02,tarde
TURNO00009433,54777966,C0033,2025-07-02,tarde
TURNO00009434,83683895,C0034,2025-07-02,tarde
TURNO00009435,92001414,C0035,2025-07-02,tarde
TURNO00009436,12359656,C0036,2025-07-02,tarde
TURNO00009437,84668137,C0037,2025-07-02,tarde
TURNO00009438,24254988,C0038,2025-07-02,tarde
TURNO00009439,94678171,C0039,2025-07-02,tarde
TURNO00009440,68825333,C0040,2025-07-02,tarde
TURNO00009441,34373222,C0041,2025-07-02,tarde
TURNO00009442,91734105,C0042,2025-07-02,tarde
TURNO00009443,63167205,C0043,2025-07-02,tarde
TURNO00009444,80547978,C0044,2025-07-02,tarde
TURNO00009445,66826410,C0045,2025-07-02,tarde
TURNO00009446,50825215,C0046,2025-07-02,tarde
TURNO00009447,86055139,C0047,2025-07-02,tarde
TURNO00009448,40276549,C0048,2025-07-02,tarde
TURNO00009449,71553770,C0049,2025-07-02,tarde
TURNO00009450,77493159,C0050,2025-07-02,tarde
TURNO00009451,24465960,C0051,2025-07-02,tarde
TURNO00009452,55977442,C0052,2025-07-02,tarde
TURNO00009453,17603428,C0053,2025-07-02,tarde
TURNO00009454,30209669,C0054,2025-07-02,tarde
TURNO00009455,93184499,C0055,2025-07-02,tarde
TURNO00009456,90558308,C0056,2025-07-02,tarde
TURNO00009457,32155252,C0057,2025-07-02,tarde
TURNO00009458,63284159,C0058,2025-07-02,tarde
TURNO00009459,92846944,C0059,2025-07-02,tarde
TURNO00009460,29366327,C0060,2025-07-02,tarde
TURNO00009461,39396753,C0061,2025-07-02,tarde
TURNO00009462,84203824,C0062,2025-07-02,tarde
TURNO00009463,26316540,C0063,2025-07-02,tarde
TURNO00009464,57087799,C0064,2025-07-02,tarde
TURNO00009465,84852130,C0065,2025-07-02,tarde
TURNO00009466,29192527,C0066,2025-07-02,tarde
TURNO00009467,17036515,C0067,2025-07-02,tarde
TURNO00009468,59859887,C0068,2025-07-02,tarde
TURNO00009469,84852130,C0069,2025-07-02,tarde
TURNO00009470,90075903,C0070,2025-07-02,tarde
TURNO00009471,69312344,C0071,2025-07-02,tarde
TURNO00009472,75051983,C0072,2025-07-02,tarde
TURNO00009473,14259790,C0073,2025-07-02,tarde
TURNO00009474,86690512,C0074,2025-07-02,tarde
TURNO00009475,63872581,C0075,2025-07-02,tarde
TURNO00009476,77237994,C0076,2025-07-02,tarde
TURNO00009477,49996605,C0077,2025-07-02,tarde
TURNO00009478,85048582,C0078,2025-07-02,tarde
TURNO00009479,99172477,C0079,2025-07-02,tarde
TURNO00009480,30473457,C0080,2025-07-02,tarde
TURNO00009481,50825215,C0081,2025-07-02,tarde
TURNO00009482,92846944,C0082,2025-07-02,tarde
TURNO00009483,98170095,C0083,2025-07-02,tarde
TURNO00009484,94376961,C0084,2025-07-02,tarde
TURNO00009485,15215286,C0085,2025-07-02,tarde
TURNO00009486,65774099,C0086,2025-07-02,tarde
TURNO00009487,81775019,C0087,2025-07-02,tarde
TURNO00009488,98687266,C0088,2025-07-02,tarde
TURNO00009489,67532982,C0089,2025-07-02,tarde
TURNO00009490,16903617,C0090,2025-07-02,tarde
TURNO00009491,61828535,C0091,2025-07-02,tarde
TURNO00009492,98687266,C0092,2025-07-02,tarde
TURNO00009493,29872145,C0093,2025-07-02,tarde
TURNO00009494,45083005,C0094,2025-07-02,tarde
TURNO00009495,22011351,C0095,2025-07-02,tarde
TURNO00009496,45083005,C0096,2025-07-02,tarde
TURNO00009497,31977167,C0097,2025-07-02,tarde
TURNO00009498,37175790,C0098,2025-07-02,tarde
TURNO00009499,23665757,C0099,2025-07-02,tarde
TURNO00009500,60364805,C0100,2025-07-02,tarde
TURNO00009501,14086794,C0001,2025-07-02,noche
TURNO00009502,66621624,C0002,2025-07-02,noche
TURNO00009503,19133337,C0003,2025-07-02,noche
TURNO00009504,74038931,C0004,2025-07-02,noche
TURNO00009505,50825215,C0005,2025-07-02,noche
TURNO00009506,67359803,C0006,2025-07-02,noche
TURNO00009507,88275566,C0007,2025-07-02,noche
TURNO00009508,58078470,C0008,2025-07-02,noche
TURNO00009509,57386360,C0009,2025-07-02,noche
TURNO00009510,54527680,C0010,2025-07-02,noche
TURNO00009511,28615523,C0011,2025-07-02,noche
TURNO00009512,67184325,C0012,2025-07-02,noche
TURNO00009513,29872145,C0013,2025-07-02,noche
TURNO00009514,69312344,C0014,2025-07-02,noche
TURNO00009515,72903206,C0015,2025-07-02,noche
TURNO00009516,35632986,C0016,2025-07-02,noche
TURNO00009517,37777409,C0017,2025-07-02,noche
TURNO00009518,48258715,C0018,2025-07-02,noche
TURNO00009519,42059525,C0019,2025-07-02,noche
TURNO00009520,12122984,C0020,2025-07-02,noche
TURNO00009521,10075376,C0021,2025-07-02,noche
TURNO00009522,54208981,C0022,2025-07-02,noche
TURNO00009523,42942439,C0023,2025-07-02,noche
TURNO00009524,33537439,C0024,2025-07-02,noche
TURNO00009525,63167205,C0025,2025-07-02,noche
TURNO00009526,30379923,C0026,2025-07-02,noche
TURNO00009527,42006915,C0027,2025-07-02,noche
TURNO00009528,44180174,C0028,2025-07-02,noche
TURNO00009529,99887862,C0029,2025-07-02,noche
TURNO00009530,30398032,C0030,2025-07-02,noche
TURNO00009531,93343974,C0031,2025-07-02,noche
TURNO00009532,60715005,C0032,2025-07-02,noche
TURNO00009533,16618483,C0033,2025-07-02,noche
TURNO00009534,86226565,C0034,2025-07-02,noche
TURNO00009535,20190243,C0035,2025-07-02,noche
TURNO00009536,18612860,C0036,2025-07-02,noche
TURNO00009537,78677563,C0037,2025-07-02,noche
TURNO00009538,42068981,C0038,2025-07-02,noche
TURNO00009539,85379577,C0039,2025-07-02,noche
TURNO00009540,94389348,C0040,2025-07-02,noche
TURNO00009541,61828535,C0041,2025-07-02,noche
TURNO00009542,34373222,C0042,2025-07-02,noche
TURNO00009543,21912443,C0043,2025-07-02,noche
TURNO00009544,49531378,C0044,2025-07-02,noche
TURNO00009545,55693925,C0045,2025-07-02,noche
TURNO00009546,68162321,C0046,2025-07-02,noche
TURNO00009547,21912443,C0047,2025-07-02,noche
TURNO00009548,57383846,C0048,2025-07-02,noche
TURNO00009549,64509774,C0049,2025-07-02,noche
TURNO00009550,72903206,C0050,2025-07-02,noche
TURNO00009551,93184499,C0051,2025-07-02,noche
TURNO00009552,32921163,C0052,2025-07-02,noche
TURNO00009553,80046266,C0053,2025-07-02,noche
TURNO00009554,25813901,C0054,2025-07-02,noche
TURNO00009555,33804190,C0055,2025-07-02,noche
TURNO00009556,51147587,C0056,2025-07-02,noche
TURNO00009557,80614879,C0057,2025-07-02,noche
TURNO00009558,87895649,C0058,2025-07-02,noche
TURNO00009559,26822062,C0059,2025-07-02,noche
TURNO00009560,70617416,C0060,2025-07-02,noche
TURNO00009561,97468765,C0061,2025-07-02,noche
TURNO00009562,56481490,C0062,2025-07-02,noche
TURNO00009563,31118171,C0063,2025-07-02,noche
TURNO00009564,55538614,C0064,2025-07-02,noche
TURNO00009565,16336999,C0065,2025-07-02,noche
TURNO00009566,42927484,C0066,2025-07-02,noche
TURNO00009567,68825333,C0067,2025-07-02,noche
TURNO00009568,34366832,C0068,2025-07-02,noche
TURNO00009569,65168364,C0069,2025-07-02,noche
TURNO00009570,17365947,C0070,2025-07-02,noche
TURNO00009571,26653844,C0071,2025-07-02,noche
TURNO00009572,55896683,C0072,2025-07-02,noche
TURNO00009573,37777409,C0073,2025-07-02,noche
TURNO00009574,33804190,C0074,2025-07-02,noche
TURNO00009575,38613309,C0075,2025-07-02,noche
TURNO00009576,59384827,C0076,2025-07-02,noche
TURNO00009577,25040144,C0077,2025-07-02,noche
TURNO00009578,60364805,C0078,2025-07-02,noche
TURNO00009579,84668137,C0079,2025-07-02,noche
TURNO00009580,39308357,C0080,2025-07-02,noche
TURNO00009581,46628786,C0081,2025-07-02,noche
TURNO00009582,21527813,C0082,2025-07-02,noche
TURNO00009583,64952516,C0083,2025-07-02,noche
TURNO00009584,85951524,C0084,2025-07-02,noche
TURNO00009585,77758003,C0085,2025-07-02,noche
TURNO00009586,58416551,C0086,2025-07-02,noche
TURNO00009587,32722784,C0087,2025-07-02,noche
TURNO00009588,43997764,C0088,2025-07-02,noche
TURNO00009589,63167205,C0089,2025-07-02,noche
TURNO00009590,69686691,C0090,2025-07-02,noche
TURNO00009591,36178076,C0091,2025-07-02,noche
TURNO00009592,80441895,C0092,2025-07-02,noche
TURNO00009593,81800569,C0093,2025-07-02,noche
TURNO00009594,32750401,C0094,2025-07-02,noche
TURNO00009595,41627539,C0095,2025-07-02,noche
TURNO00009596,37777409,C0096,2025-07-02,noche
TURNO00009597,88686471,C0097,2025-07-02,noche
TURNO00009598,59345681,C0098,2025-07-02,noche
TURNO00009599,37010010,C0099,2025-07-02,noche
TURNO00009600,66832416,C0100,2025-07-02,noche
TURNO00009601,12418274,C0001,2025-07-03,mañana
TURNO00009602,56934707,C0002,2025-07-03,mañana
TURNO00009603,12359656,C0003,2025-07-03,mañana
TURNO00009604,50977595,C0004,2025-07-03,mañana
TURNO00009605,73679978,C0005,2025-07-03,mañana
TURNO00009606,26653844,C0006,2025-07-03,mañana
TURNO00009607,44079301,C0007,2025-07-03,mañana
TURNO00009608,99559915,C0008,2025-07-03,mañana
TURNO00009609,41533222,C0009,2025-07-03,mañana
TURNO00009610,43208178,C0010,2025-07-03,mañana
TURNO00009611,44161765,C0011,2025-07-03,mañana
TURNO00009612,61554462,C0012,2025-07-03,mañana
TURNO00009613,94824486,C0013,2025-07-03,mañana
TURNO00009614,41533222,C0014,2025-07-03,mañana
TURNO00009615,71299405,C0015,2025-07-03,mañana
TURNO00009616,11278310,C0016,2025-07-03,mañana
TURNO00009617,68534414,C0017,2025-07-03,mañana
TURNO00009618,80441895,C0018,2025-07-03,mañana
TURNO00009619,82823218,C0019,2025-07-03,mañana
TURNO00009620,59789448,C0020,2025-07-03,mañana
TURNO00009621,39333353,C0021,2025-07-03,mañana
TURNO00009622,65255157,C0022,2025-07-03,mañana
TURNO00009623,44019061,C0023,2025-07-03,mañana
TURNO00009624,64379749,C0024,2025-07-03,mañana
TURNO00009625,67295181,C0025,2025-07-03,mañana
TURNO00009626,23665757,C0026,2025-07-03,mañana
TURNO00009627,63089726,C0027,2025-07-03,mañana
TURNO00009628,48165395,C0028,2025-07-03,mañana
TURNO00009629,50977595,C0029,2025-07-03,mañana
TURNO00009630,10912608,C0030,2025-07-03,mañana
TURNO00009631,46628786,C0031,2025-07-03,mañana
TURNO00009632,77199141,C0032,2025-07-03,mañana
TURNO00009633,28635122,C0033,2025-07-03,mañana
TURNO00009634,85962993,C0034,2025-07-03,mañana
TURNO00009635,55219868,C0035,2025-07-03,mañana
TURNO00009636,76236371,C0036,2025-07-03,mañana
TURNO00009637,85118727,C0037,2025-07-03,mañana
TURNO00009638,89902009,C0038,2025-07-03,mañana
TURNO00009639,11278310,C0039,2025-07-03,mañana
TURNO00009640,97468765,C0040,2025-07-03,mañana
TURNO00009641,54880427,C0041,2025-07-03,mañana
TURNO00009642,47170152,C0042,2025-07-03,mañana
TURNO00009643,18774752,C0043,2025-07-03,mañana
TURNO00009644,75575041,C0044,2025-07-03,mañana
TURNO00009645,60968383,C0045,2025-07-03,mañana
TURNO00009646,68825333,C0046,2025-07-03,mañana
TURNO00009647,50907071,C0047,2025-07-03,mañana
TURNO00009648,77199141,C0048,2025-07-03,mañana
TURNO00009649,85602609,C0049,2025-07-03,mañana
TURNO00009650,23929933,C0050,2025-07-03,mañana
TURNO00009651,86690512,C0051,2025-07-03,mañana
TURNO00009652,25040144,C0052,2025-07-03,mañana
TURNO00009653,55693925,C0053,2025-07-03,mañana
TURNO00009654,49531378,C0054,2025-07-03,mañana
TURNO00009655,31788974,C0055,2025-07-03,mañana
TURNO00009656,77449071,C0056,2025-07-03,mañana
TURNO00009657,63089726,C0057,2025-07-03,mañana
TURNO00009658,25549477,C0058,2025-07-03,mañana
TURNO00009659,23776764,C0059,2025-07-03,mañana
TURNO00009660,57815644,C0060,2025-07-03,mañana
TURNO00009661,47096092,C0061,2025-07-03,mañana
TURNO00009662,37010010,C0062,2025-07-03,mañana
TURNO00009663,64509774,C0063,2025-07-03,mañana
TURNO00009664,92106844,C0064,2025-07-03,mañana
TURNO00009665,26316540,C0065,2025-07-03,mañana
TURNO00009666,22563677,C0066,2025-07-03,mañana
TURNO00009667,61554462,C0067,2025-07-03,mañana
TURNO00009668,27534631,C0068,2025-07-03,mañana
TURNO00009669,34479279,C0069,2025-07-03,mañana
TURNO00009670,45083005,C0070,2025-07-03,mañana
TURNO00009671,98933396,C0071,2025-07-03,mañana
TURNO00009672,86356633,C0072,2025-07-03,mañana
TURNO00009673,10912608,C0073,2025-07-03,mañana
TURNO00009674,84203824,C0074,2025-07-03,mañana
TURNO00009675,66850074,C0075,2025-07-03,mañana
TURNO00009676,85602609,C0076,2025-07-03,mañana
TURNO00009677,10912608,C0077,2025-07-03,mañana
TURNO00009678,80614879,C0078,2025-07-03,mañana
TURNO00009679,50977595,C0079,2025-07-03,mañana
TURNO00009680,80470576,C0080,2025-07-03,mañana
TURNO00009681,76236371,C0081,2025-07-03,mañana
TURNO00009682,32869028,C0082,2025-07-03,mañana
TURNO00009683,61035257,C0083,2025-07-03,mañana
TURNO00009684,42927484,C0084,2025-07-03,mañana
TURNO00009685,46893983,C0085,2025-07-03,mañana
TURNO00009686,10092085,C0086,2025-07-03,mañana
TURNO00009687,75260928,C0087,2025-07-03,mañana
TURNO00009688,45027385,C0088,2025-07-03,mañana
TURNO00009689,15637342,C0089,2025-07-03,mañana
TURNO00009690,47096092,C0090,2025-07-03,mañana
TURNO00009691,76236371,C0091,2025-07-03,mañana
TURNO00009692,26822062,C0092,2025-07-03,mañana
TURNO00009693,54880427,C0093,2025-07-03,mañana
TURNO00009694,77237994,C0094,2025-07-03,mañana
TURNO00009695,39276848,C0095,2025-07-03,mañana
